time,open,high,low,close,volume
2020-09-23,1.3302,1.3385,1.3294,1.3385,48038
2020-09-24,1.3384,1.3418,1.3325,1.3360,54784
2020-09-25,1.3360,1.3418,1.3330,1.3386,42232
2020-09-28,1.3381,1.3403,1.3354,1.3368,33018
2020-09-29,1.3368,1.3419,1.3352,1.3385,39072
2020-09-30,1.3386,1.3420,1.3301,1.3316,59229
2020-10-01,1.3318,1.3323,1.3267,1.3288,48980
2020-10-02,1.3288,1.3331,1.3273,1.3305,66508
2020-10-05,1.3300,1.3303,1.3255,1.3263,40903
2020-10-06,1.3266,1.3317,1.3241,1.3311,48581
2020-10-07,1.3310,1.3340,1.3254,1.3254,41050
2020-10-08,1.3254,1.3272,1.3194,1.3196,35747
2020-10-09,1.3196,1.3200,1.3110,1.3113,38042
2020-10-12,1.3127,1.3143,1.3101,1.3112,27702
2020-10-13,1.3112,1.3146,1.3099,1.3137,41837
2020-10-14,1.3136,1.3163,1.3116,1.3142,43836
2020-10-15,1.3141,1.3259,1.3139,1.3223,62543
2020-10-16,1.3216,1.3237,1.3177,1.3195,45705
2020-10-19,1.3189,1.3195,1.3150,1.3190,39122
2020-10-20,1.3191,1.3204,1.3104,1.3127,45712
2020-10-21,1.3127,1.3152,1.3081,1.3145,45371
2020-10-22,1.3144,1.3178,1.3123,1.3133,45624
2020-10-23,1.3133,1.3160,1.3109,1.3125,43515
2020-10-26,1.3129,1.3225,1.3128,1.3202,47462
2020-10-27,1.3202,1.3212,1.3142,1.3184,43597
2020-10-28,1.3185,1.3334,1.3179,1.3320,63980
2020-10-29,1.3320,1.3390,1.3278,1.3320,67342
2020-10-30,1.3320,1.3348,1.3280,1.3325,68347
2020-11-02,1.3309,1.3370,1.3215,1.3216,59937
2020-11-03,1.3217,1.3234,1.3104,1.3143,52022
2020-11-04,1.3147,1.3299,1.3095,1.3132,91764
2020-11-05,1.3132,1.3178,1.3028,1.3043,76572
2020-11-06,1.3043,1.3096,1.3019,1.3060,63394
2020-11-09,1.3038,1.3052,1.2928,1.3007,86292
2020-11-10,1.3007,1.3051,1.2984,1.3031,67209
2020-11-11,1.3031,1.3077,1.3008,1.3061,46430
2020-11-12,1.3061,1.3150,1.3055,1.3140,44998
2020-11-13,1.3140,1.3172,1.3116,1.3134,35034
2020-11-16,1.3130,1.3139,1.3065,1.3073,39595
2020-11-17,1.3073,1.3116,1.3063,1.3105,38745
2020-11-18,1.3105,1.3117,1.3034,1.3081,40507
2020-11-19,1.3081,1.3123,1.3052,1.3072,44827
2020-11-20,1.3072,1.3097,1.3039,1.3094,44433
2020-11-23,1.3082,1.3113,1.3045,1.3084,43534
2020-11-24,1.3084,1.3091,1.2995,1.2997,50862
2020-11-25,1.2997,1.3029,1.2986,1.3005,49823
2020-11-26,1.3005,1.3022,1.2990,1.3015,33825
2020-11-27,1.3016,1.3025,1.2972,1.2991,38664
2020-11-30,1.2994,1.3010,1.2923,1.2997,54739
2020-12-01,1.2997,1.3008,1.2928,1.2933,52067
2020-12-02,1.2933,1.2959,1.2910,1.2916,56330
2020-12-03,1.2916,1.2941,1.2852,1.2861,59809
2020-12-04,1.2861,1.2874,1.2772,1.2784,61600
2020-12-07,1.2775,1.2833,1.2773,1.2797,59773
2020-12-08,1.2797,1.2826,1.2768,1.2816,59189
2020-12-09,1.2816,1.2833,1.2769,1.2817,58936
2020-12-10,1.2817,1.2829,1.2707,1.2737,65165
2020-12-11,1.2737,1.2793,1.2719,1.2763,64382
2020-12-14,1.2749,1.2790,1.2720,1.2762,53115
2020-12-15,1.2762,1.2771,1.2688,1.2698,55365
2020-12-16,1.2698,1.2790,1.2694,1.2738,59188
2020-12-17,1.2737,1.2750,1.2689,1.2721,46494
2020-12-18,1.2721,1.2798,1.2715,1.2782,50969
2020-12-21,1.2797,1.2957,1.2785,1.2856,102923
2020-12-22,1.2856,1.2933,1.2843,1.2906,77223
2020-12-23,1.2906,1.2915,1.2834,1.2845,69679
2020-12-24,1.2844,1.2854,1.2813,1.2843,46140
2020-12-28,1.2843,1.2876,1.2814,1.2849,55229
2020-12-29,1.2848,1.2854,1.2780,1.2817,55508
2020-12-30,1.2817,1.2827,1.2750,1.2756,57337
2020-12-31,1.2757,1.2770,1.2714,1.2722,48853
2021-01-04,1.2720,1.2798,1.2665,1.2774,93280
2021-01-05,1.2776,1.2791,1.2656,1.2667,99161
2021-01-06,1.2667,1.2724,1.2630,1.2674,145698
2021-01-07,1.2674,1.2734,1.2664,1.2690,93106
2021-01-08,1.2690,1.2743,1.2659,1.2693,107755
2021-01-11,1.2699,1.2835,1.2693,1.2783,84229
2021-01-12,1.2783,1.2792,1.2708,1.2709,79853
2021-01-13,1.2708,1.2747,1.2681,1.2695,72777
2021-01-14,1.2695,1.2708,1.2625,1.2638,78844
2021-01-15,1.2637,1.2764,1.2630,1.2740,83402
2021-01-18,1.2726,1.2799,1.2726,1.2752,66469
2021-01-19,1.2753,1.2764,1.2715,1.2732,66787
2021-01-20,1.2732,1.2741,1.2607,1.2632,75148
2021-01-21,1.2631,1.2647,1.2589,1.2637,73403
2021-01-22,1.2635,1.2740,1.2632,1.2733,63537
2021-01-25,1.2706,1.2779,1.2688,1.2737,63089
2021-01-26,1.2738,1.2782,1.2690,1.2690,52859
2021-01-27,1.2690,1.2823,1.2685,1.2800,87280
2021-01-28,1.2800,1.2881,1.2784,1.2828,94137
2021-01-29,1.2828,1.2875,1.2738,1.2781,104825
2021-02-01,1.2784,1.2864,1.2761,1.2852,89627
2021-02-02,1.2852,1.2870,1.2780,1.2780,73813
2021-02-03,1.2780,1.2812,1.2763,1.2784,65926
2021-02-04,1.2784,1.2845,1.2777,1.2825,66181
2021-02-05,1.2824,1.2833,1.2761,1.2761,76069
2021-02-08,1.2756,1.2783,1.2735,1.2736,72573
2021-02-09,1.2736,1.2766,1.2691,1.2691,69122
2021-02-10,1.2691,1.2711,1.2668,1.2700,62917
2021-02-11,1.2699,1.2711,1.2661,1.2704,61817
2021-02-12,1.2702,1.2763,1.2677,1.2690,62442
2021-02-15,1.2682,1.2691,1.2631,1.2636,41388
2021-02-16,1.2642,1.2702,1.2610,1.2688,76834
2021-02-17,1.2687,1.2746,1.2680,1.2702,90832
2021-02-18,1.2702,1.2731,1.2665,1.2674,82700
2021-02-19,1.2676,1.2714,1.2594,1.2616,83413
2021-02-22,1.2611,1.2654,1.2580,1.2612,99041
2021-02-23,1.2612,1.2647,1.2579,1.2585,97137
2021-02-24,1.2584,1.2598,1.2505,1.2511,111595
2021-02-25,1.2511,1.2614,1.2468,1.2601,133054
2021-02-26,1.2601,1.2743,1.2587,1.2732,169964
2021-03-01,1.2726,1.2737,1.2641,1.2645,103250
2021-03-02,1.2646,1.2698,1.2600,1.2636,94385
2021-03-03,1.2636,1.2658,1.2593,1.2654,83060
2021-03-04,1.2654,1.2693,1.2575,1.2665,116318
2021-03-05,1.2665,1.2737,1.2646,1.2650,116238
2021-03-08,1.2645,1.2700,1.2622,1.2662,133637
2021-03-09,1.2662,1.2685,1.2591,1.2635,117523
2021-03-10,1.2635,1.2683,1.2610,1.2615,106813
2021-03-11,1.2615,1.2625,1.2520,1.2531,83727
2021-03-12,1.2531,1.2573,1.2462,1.2480,90191
2021-03-15,1.2474,1.2513,1.2441,1.2478,76626
2021-03-16,1.2478,1.2500,1.2434,1.2443,68843
2021-03-17,1.2443,1.2493,1.2400,1.2406,75077
2021-03-18,1.2406,1.2527,1.2365,1.2493,97767
2021-03-19,1.2493,1.2547,1.2462,1.2506,95564
2021-03-22,1.2526,1.2541,1.2473,1.2521,65326
2021-03-23,1.2521,1.2595,1.2519,1.2581,81308
2021-03-24,1.2581,1.2609,1.2543,1.2577,78086
2021-03-25,1.2576,1.2629,1.2546,1.2605,91777
2021-03-26,1.2605,1.2609,1.2561,1.2570,66891
2021-03-29,1.2569,1.2626,1.2569,1.2590,69891
2021-03-30,1.2589,1.2647,1.2581,1.2631,69515
2021-03-31,1.2630,1.2631,1.2540,1.2561,72129
2021-04-01,1.2562,1.2602,1.2542,1.2546,66119
2021-04-02,1.2543,1.2580,1.2528,1.2572,22357
2021-04-05,1.2569,1.2594,1.2502,1.2523,43163
2021-04-06,1.2523,1.2583,1.2517,1.2563,58480
2021-04-07,1.2563,1.2634,1.2561,1.2607,70292
2021-04-08,1.2607,1.2627,1.2558,1.2560,61181
2021-04-09,1.2560,1.2611,1.2526,1.2532,65982
