time,open,high,low,close,volume
2016-10-14,0.9859,0.9904,0.9855,0.9879,90950
2016-10-17,0.9899,0.9906,0.9871,0.9888,75912
2016-10-18,0.9886,0.9914,0.9866,0.9897,78955
2016-10-19,0.9896,0.9905,0.9874,0.9890,81263
2016-10-20,0.9887,0.9933,0.9842,0.9924,96419
2016-10-21,0.9924,0.9962,0.9922,0.9933,79756
2016-10-24,0.9942,0.9956,0.9915,0.9934,75746
2016-10-25,0.9929,0.9998,0.9929,0.9943,89218
2016-10-26,0.9940,0.9958,0.9903,0.9931,74627
2016-10-27,0.9932,0.9951,0.9911,0.9933,91270
2016-10-28,0.9933,0.9950,0.9857,0.9882,103992
2016-10-31,0.9873,0.9907,0.9871,0.9888,78803
2016-11-01,0.9888,0.9898,0.9728,0.9748,86296
2016-11-02,0.9749,0.9754,0.9695,0.9731,102570
2016-11-03,0.9731,0.9760,0.9695,0.9738,107221
2016-11-04,0.9738,0.9758,0.9674,0.9674,98773
2016-11-07,0.9760,0.9789,0.9729,0.9741,87673
2016-11-08,0.9738,0.9789,0.9735,0.9778,80346
2016-11-09,0.9777,0.9847,0.9549,0.9843,212569
2016-11-10,0.9840,0.9896,0.9820,0.9866,147683
2016-11-11,0.9865,0.9893,0.9832,0.9867,145341
2016-11-14,0.9889,1.0002,0.9881,0.9980,152684
2016-11-15,0.9971,1.0024,0.9929,1.0016,137631
2016-11-16,1.0015,1.0057,0.9983,1.0017,126959
2016-11-17,1.0017,1.0073,0.9994,1.0068,133207
2016-11-18,1.0068,1.0123,1.0060,1.0091,144461
2016-11-21,1.0099,1.0116,1.0074,1.0085,140154
2016-11-22,1.0084,1.0134,1.0067,1.0109,127259
2016-11-23,1.0113,1.0182,1.0091,1.0161,113435
2016-11-24,1.0153,1.0191,1.0145,1.0160,109685
2016-11-25,1.0152,1.0186,1.0105,1.0128,132947
2016-11-28,1.0121,1.0167,1.0079,1.0129,136729
2016-11-29,1.0104,1.0176,1.0104,1.0117,127047
2016-11-30,1.0116,1.0204,1.0107,1.0171,138635
2016-12-01,1.0163,1.0178,1.0099,1.0103,127038
2016-12-02,1.0102,1.0122,1.0067,1.0095,112455
2016-12-05,1.0110,1.0181,1.0050,1.0061,121378
2016-12-06,1.0056,1.0115,1.0049,1.0101,82780
2016-12-07,1.0095,1.0109,1.0065,1.0072,68812
2016-12-08,1.0078,1.0178,1.0019,1.0162,113745
2016-12-09,1.0162,1.0213,1.0153,1.0175,93219
2016-12-12,1.0177,1.0198,1.0124,1.0131,103981
2016-12-13,1.0126,1.0146,1.0100,1.0118,113086
2016-12-14,1.0115,1.0223,1.0083,1.0202,130164
2016-12-15,1.0197,1.0343,1.0194,1.0298,178223
2016-12-16,1.0296,1.0311,1.0241,1.0252,116060
2016-12-19,1.0260,1.0283,1.0221,1.0274,113392
2016-12-20,1.0272,1.0320,1.0259,1.0286,114941
2016-12-21,1.0283,1.0295,1.0226,1.0267,91814
2016-12-22,1.0265,1.0269,1.0217,1.0254,102514
2016-12-23,1.0252,1.0281,1.0243,1.0251,62872
2016-12-26,1.0252,1.0274,1.0234,1.0265,8907
2016-12-27,1.0263,1.0298,1.0263,1.0275,91736
2016-12-28,1.0274,1.0321,1.0264,1.0276,83640
2016-12-29,1.0282,1.0285,1.0207,1.0230,138640
2016-12-30,1.0230,1.0231,1.0047,1.0191,162522
2017-01-02,1.0175,1.0238,1.0133,1.0223,43846
2017-01-03,1.0225,1.0335,1.0192,1.0270,131396
2017-01-04,1.0275,1.0291,1.0200,1.0201,150740
2017-01-05,1.0200,1.0221,1.0086,1.0096,173824
2017-01-06,1.0095,1.0184,1.0089,1.0169,138058
2017-01-09,1.0170,1.0197,1.0141,1.0147,109805
2017-01-10,1.0148,1.0178,1.0110,1.0165,131772
